CPU_mean,CPU_std,CPU_user,CPU_system,CPU_interrupt,CPU_wait,Mem_used_mean,Mem_used_std,Used_mem_ratio,Disk_read,Disk_write,Disk_read_write_ratio,Total_filesystem_events,Create_filesystem_events,Modify_filesystem_events,Delete_filesystem_events,Avg_path_length,Unique_path_count,Directory_event_ratio,EventID_entropy,Event_count,num_services,num_unique_paths_services,Num_processes,Avg_num_reads,Avg_num_writes,Avg_bytes_read,Avg_bytes_written,write_read_ratio,std_bytes_written,procceses_with_more_writes_than_reads_percentage,entropy_path,processes_without_path,orphan_processes,different_parents_per_processes,unique_users,OS,Infected,Ejecution
53.896666666666654,14.592829683132724,50.17333333333333,3.593333333333334,0.1733333333333333,46.10666666666667,2442150161.0666666,15034994.378648011,0.39302403099395505,0.0,1033.0,1033.0,1242.0,165.0,912.0,0.0,7.209339774557166,158.0,0.3990345937248592,0.16582381696293477,327.0,183.0,1.0,268.0,14021.51119402985,5229.2164179104475,5650852.298507462,4650060.417910447,0.8228952641787125,42621912.65995798,16.356877323420075,6.416117571754311,119.0,2.0,24.129219047094335,15.0,Linux,0,datos2
44.10333333333333,12.638814963364284,41.17000000000001,2.7866666666666666,0.18666666666666665,55.913333333333334,2435325542.4,6188727.0371872755,0.39192572050464497,0.0,989.0,989.0,891.0,126.0,637.0,0.0,6.626262626262626,136.0,0.42713004484304934,0.2045768591665834,312.0,183.0,1.0,266.0,16303.041353383458,5476.082706766917,5693339.909774436,4755363.609022557,0.8352501078687311,42914150.30112751,16.479400749063668,6.4009763969974065,118.0,2.0,24.356045065176968,15.0,Linux,0,datos2
51.03666666666666,13.567442859548972,47.586666666666666,3.3433333333333324,0.15666666666666668,48.97666666666666,2432216814.9333334,9702841.872102445,0.3914254217844068,5.0,947.0,157.83333333333334,1079.0,125.0,827.0,0.0,6.590361445783133,137.0,0.3509259259259259,0.1742235079589957,307.0,183.0,1.0,266.0,18228.718045112782,5585.917293233083,5693339.909774436,4796523.7894736845,0.8424796381398699,42963960.25106991,16.479400749063668,6.4009763969974065,118.0,2.0,24.356045065176968,15.0,Linux,0,datos2
57.54999999999999,9.373313181580993,52.96666666666667,4.499999999999999,0.13333333333333333,42.48333333333333,2435379200.0,7366142.81493005,0.39193435581568425,0.0,176.0,176.0,172.0,23.0,125.0,0.0,6.732558139534884,29.0,0.4046242774566474,0.1498113674727479,93.0,,,261.0,20554.528735632182,5853.613026819923,5802486.191570881,4935005.180076628,0.8504982462082086,43435299.66386897,16.793893129770993,6.412320960167865,118.0,2.0,24.409507862185055,15.0,Linux,0,datos2
67.98666666666665,14.56241580312101,60.99,6.820000000000001,0.22999999999999998,32.03333333333334,2160785817.6,64867428.81954863,0.34774305269451367,174.0,1515.0,8.657142857142857,2705.0,275.0,2178.0,32.0,8.482070240295748,367.0,0.35439763488543974,0.21129317350742355,359.0,183.0,1.0,266.0,20737.428571428572,5935.015037593985,5695064.541353383,4862598.736842105,0.853826650726578,43094709.4351443,16.479400749063668,6.367442873093526,117.0,2.0,24.209622469295553,15.0,Linux,0,datos3
46.03666666666666,13.608351475658523,42.596666666666664,3.356666666666666,0.12999999999999998,53.99000000000001,2182313710.9333334,13022558.22891119,0.3512076141910021,7.0,1155.0,144.375,978.0,132.0,713.0,0.0,6.92638036809816,149.0,0.41470888661899896,0.18165100365940862,291.0,183.0,1.0,268.0,22968.31343283582,6283.074626865671,5660824.835820896,4953852.179104477,0.8751112157094129,43238078.86003604,16.356877323420075,6.396473064292943,118.0,2.0,23.971812264641812,15.0,Linux,0,datos3
48.79333333333332,12.910405675757973,45.11999999999999,3.6033333333333326,0.12666666666666665,51.223333333333336,2166126728.5333333,6244625.7779123075,0.34860258474854655,8.0,1022.0,113.55555555555556,992.0,135.0,719.0,3.0,7.137096774193548,166.0,0.4390735146022155,0.2676859537453092,299.0,183.0,1.0,266.0,25048.93233082707,6462.954887218045,5607855.157894737,5031320.060150376,0.8971913541447182,43472842.46161411,16.479400749063668,6.387666432008007,115.0,2.0,23.4845615360788,15.0,Linux,0,datos3
58.69333333333334,19.146710050218193,53.67666666666668,4.926666666666667,0.12999999999999998,41.32333333333334,2197516424.5333333,13871446.280729225,0.3536542417065308,9.0,1098.0,109.8,1248.0,147.0,964.0,5.0,7.2139423076923075,178.0,0.36188951160928745,0.18351878898727908,359.0,183.0,1.0,267.0,26841.4531835206,6624.880149812734,5588662.172284644,5057946.367041199,0.905036895428699,43485407.558284566,16.417910447761194,6.372408794463364,117.0,2.0,24.18827714664175,15.0,Linux,0,datos3
51.059999999999995,13.785439595006977,46.986666666666665,3.973333333333333,0.15,48.95333333333333,2193683387.733333,4803944.033345123,0.3530373772736631,1.0,933.0,466.5,967.0,141.0,700.0,0.0,6.996897621509825,153.0,0.4297520661157025,0.1887480305700118,277.0,183.0,1.0,265.0,29314.56603773585,6950.811320754717,5631242.626415094,5157188.588679246,0.9158169901383513,43781320.91654951,16.541353383458645,6.387786261354599,117.0,2.0,24.204895871021304,15.0,Linux,0,datos3
60.86000000000001,14.9748202453088,55.24000000000001,5.483333333333334,0.18,39.14666666666666,2234419336.5333333,23579201.744343627,0.35959316039420086,1.0,1150.0,575.0,1830.0,232.0,1446.0,8.0,8.268852459016394,262.0,0.3517203713817586,0.20559250818508307,310.0,183.0,1.0,268.0,30884.175373134327,7128.876865671642,5568221.611940298,5144102.208955224,0.9238319958552652,43637072.95731218,16.356877323420075,6.396473064292943,118.0,2.0,23.971812264641812,15.0,Linux,0,datos3
58.04615384615385,18.031932359439036,52.0076923076923,5.865384615384615,0.2076923076923077,41.96923076923077,2233180790.1538463,176171368.68177834,0.3593938366595676,8.0,1277.0,141.88888888888889,1906.0,249.0,1466.0,18.0,8.699895068205667,318.0,0.42108023072889356,0.17800689613931447,224.0,183.0,1.0,267.0,32844.75655430712,7467.464419475656,5589341.003745318,5245181.123595506,0.9384255105665038,43941127.414013125,16.417910447761194,6.367442873093526,118.0,2.0,24.372847890341305,15.0,Linux,0,datos3
47.4448275862069,15.027369939235555,43.5103448275862,3.751724137931034,0.1896551724137931,52.57241379310344,1340569388.137931,20007887.596244108,0.21574266527613686,65.0,780.0,11.818181818181818,767.0,107.0,554.0,0.0,6.551499348109518,114.0,0.4166666666666667,0.2030739299866456,378.0,183.0,1.0,258.0,35779.15503875969,8208.945736434109,5787509.0852713175,5535918.635658915,0.956528550982109,50425642.96446526,16.988416988416986,6.506837057707308,121.0,2.0,25.31702128907678,15.0,Linux,0,datos4
41.07,11.550254512795155,38.403333333333336,2.5899999999999994,0.11666666666666665,58.95000000000001,1351550566.4,3538947.5310327215,0.21750990588829336,3.0,826.0,206.5,960.0,119.0,720.0,0.0,6.614583333333333,127.0,0.37669094693028093,0.208392294471706,302.0,183.0,1.0,261.0,37689.2183908046,8205.3908045977,5722194.390804598,5505996.996168583,0.9622175791159736,50209672.058845304,17.17557251908397,6.493086983085444,122.0,2.0,25.051982992407044,15.0,Linux,0,datos4
45.48000000000001,12.164147432459897,41.730000000000004,3.416666666666666,0.38333333333333347,54.51999999999999,1364587451.7333333,29717337.037280966,0.2196079788516179,2081.0,1265.0,0.6075888568683958,948.0,125.0,697.0,0.0,6.5,133.0,0.4067439409905163,0.3107077328231996,286.0,184.0,1.0,265.0,39148.6,8191.022641509434,5735207.60754717,5707582.79245283,0.9951831193972638,50046332.58383249,16.917293233082706,6.5477799277218915,118.0,2.0,22.017868984573614,15.0,Linux,0,datos4
