Timestamp,Nombre,Estado,Auto-Start,PID,Ruta del ejecutable,Usuario
2025-04-11 19:54:13,CryptSvc,running,automatic,5524,C:\Windows\system32\svchost.exe -k NetworkService -p,NT Authority\NetworkService
2025-04-11 19:54:13,CscService,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,DcomLaunch,running,automatic,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,dcsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,defragsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k defragsvc,localSystem
2025-04-11 19:54:13,DeviceAssociationService,running,automatic,2788,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,DeviceInstall,stopped,manual,,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,DevQueryBroker,running,manual,2780,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,Dhcp,running,automatic,2352,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,diagnosticshub.standardcollector.service,stopped,manual,,C:\Windows\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,LocalSystem
2025-04-11 19:54:13,diagsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k diagnostics,LocalSystem
2025-04-11 19:54:13,DiagTrack,running,automatic,5516,C:\Windows\System32\svchost.exe -k utcsvc -p,LocalSystem
2025-04-11 19:54:13,DialogBlockingService,stopped,disabled,,C:\Windows\system32\svchost.exe -k DialogBlockingService,LocalSystem
2025-04-11 19:54:13,DispBrokerDesktopSvc,running,automatic,2608,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,DisplayEnhancementService,running,manual,1984,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,DmEnrollmentSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,dmwappushservice,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,Dnscache,running,automatic,3336,C:\Windows\system32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,DoSvc,running,automatic,4836,C:\Windows\System32\svchost.exe -k NetworkService -p,NT Authority\NetworkService
2025-04-11 19:54:13,dot3svc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,localSystem
2025-04-11 19:54:13,DPS,running,automatic,5532,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,DSAService,running,automatic,5544,"""C:\Program Files (x86)\Intel\Driver and Support Assistant\x86\DSAService.exe""",LocalSystem
2025-04-11 19:54:13,DSAUpdateService,running,automatic,5552,"""C:\Program Files (x86)\Intel\Driver and Support Assistant\x86\DSAUpdateService.exe""",LocalSystem
2025-04-11 19:54:13,DsmSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,DsSvc,running,manual,11864,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,DusmSvc,running,automatic,4592,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,Eaphost,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:54:13,edgeupdate,stopped,automatic,,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc",LocalSystem
2025-04-11 19:54:13,edgeupdatem,stopped,manual,,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /medsvc",LocalSystem
2025-04-11 19:54:13,EFS,stopped,manual,,C:\Windows\System32\lsass.exe,LocalSystem
2025-04-11 19:54:13,embeddedmode,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,EntAppSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k appmodel -p,LocalSystem
2025-04-11 19:54:13,esifsvc,running,automatic,5880,"""C:\Windows\System32\DriverStore\FileRepository\dptf_cpu.inf_amd64_4ce8bafd96682424\esif_uf.exe""",LocalSystem
2025-04-11 19:54:13,EventLog,running,automatic,1856,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,EventSystem,running,automatic,1020,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,Fax,stopped,manual,,C:\Windows\system32\fxssvc.exe,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,fdPHost,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,FDResPub,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,fhsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,FileSyncHelper,stopped,manual,,"""C:\Program Files\Microsoft OneDrive\23.209.1008.0002\FileSyncHelper.exe""",LocalSystem
2025-04-11 19:54:13,FontCache,running,automatic,3096,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,FontCache3.0.0.0,running,manual,9188,C:\Windows\Microsoft.Net\Framework64\v3.0\WPF\PresentationFontCache.exe,NT Authority\LocalService
2025-04-11 19:54:13,FrameServer,running,manual,16132,C:\Windows\System32\svchost.exe -k Camera,LocalSystem
2025-04-11 19:54:13,GameInputSvc,stopped,manual,,C:\Windows\System32\GameInputSvc.exe,LocalSystem
2025-04-11 19:54:13,GoogleChromeElevationService,stopped,manual,,"""C:\Program Files\Google\Chrome\Application\135.0.7049.85\elevation_service.exe""",LocalSystem
2025-04-11 19:54:13,GoogleUpdaterInternalService136.0.7079.0,stopped,automatic,,"""C:\Program Files (x86)\Google\GoogleUpdater\136.0.7079.0\updater.exe"" --system --windows-service --service=update-internal",LocalSystem
2025-04-11 19:54:13,GoogleUpdaterService136.0.7079.0,stopped,automatic,,"""C:\Program Files (x86)\Google\GoogleUpdater\136.0.7079.0\updater.exe"" --system --windows-service --service=update",LocalSystem
2025-04-11 19:54:13,gpsvc,stopped,automatic,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,GraphicsPerfSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k GraphicsPerfSvcGroup,LocalSystem
2025-04-11 19:54:13,gupdate,stopped,automatic,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc",LocalSystem
2025-04-11 19:54:13,gupdatem,stopped,manual,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /medsvc",LocalSystem
2025-04-11 19:54:13,hidserv,running,manual,2028,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,HPPrintScanDoctorService,running,automatic,5612,"""C:\Program Files\HPPrintScanDoctor\HPPrintScanDoctorService.exe""",LocalSystem
2025-04-11 19:54:13,HvHost,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,icssvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,igccservice,running,automatic,5584,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_8b07a004bf9bbf23\OneApp.IGCC.WinService.exe,LocalSystem
2025-04-11 19:54:13,igfxCUIService2.0.0.0,running,automatic,2480,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_8f68d4f94f46f7aa\igfxCUIServiceN.exe,LocalSystem
2025-04-11 19:54:13,IKEEXT,running,automatic,5632,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,InstallService,running,manual,10184,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,Intel(R) Capability Licensing Service TCP IP Interface,stopped,manual,,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_76523213b78d9046\lib\SocketHeciServer.exe,LocalSystem
2025-04-11 19:54:13,Intel(R) SUR QC SAM,stopped,manual,,"""C:\Program Files\Intel\SUR\QUEENCREEK\Updater\bin\IntelSoftwareAssetManagerService.exe""",LocalSystem
2025-04-11 19:54:13,Intel(R) TPM Provisioning Service,stopped,automatic,,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_fc84dfa25a6a7727\lib\TPMProvisioningService.exe,LocalSystem
2025-04-11 19:54:13,IntelArcControlService,running,automatic,5576,"""C:\Program Files\Intel\Intel Arc Control\ArcControlService.exe""",LocalSystem
2025-04-11 19:54:13,IntelAudioService,running,automatic,5760,C:\Windows\System32\DriverStore\FileRepository\intcoed.inf_amd64_625d5a9ea859462f\\AS\\IAS\\IntelAudioService.exe,LocalSystem
2025-04-11 19:54:13,iphlpsvc,running,automatic,5000,C:\Windows\System32\svchost.exe -k NetSvcs -p,LocalSystem
2025-04-11 19:54:13,IpxlatCfgSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,jhi_service,running,automatic,5692,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_af50fdb80983f7bc\jhi_service.exe,LocalSystem
2025-04-11 19:54:13,KeyIso,running,manual,660,C:\Windows\system32\lsass.exe,LocalSystem
2025-04-11 19:54:13,KtmRm,stopped,manual,,C:\Windows\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,LanmanServer,running,automatic,6140,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,LanmanWorkstation,running,automatic,5348,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,lfsvc,running,manual,9412,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,LicenseManager,running,manual,11984,C:\Windows\System32\svchost.exe -k LocalService -p,NT Authority\LocalService
2025-04-11 19:54:13,lltdsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,lmhosts,running,manual,10928,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,LMS,running,automatic,5956,C:\Windows\System32\DriverStore\FileRepository\lms.inf_amd64_fddb643595e0b8d0\LMS.exe,LocalSystem
2025-04-11 19:54:13,LSM,running,automatic,1332,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,LxpSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs,LocalSystem
2025-04-11 19:54:13,MapsBroker,stopped,automatic,,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,McpManagementService,stopped,manual,,C:\Windows\system32\svchost.exe -k McpManagementServiceGroup,LocalSystem
2025-04-11 19:54:13,MDCoreSvc,running,automatic,5896,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MpDefenderCoreService.exe""",LocalSystem
2025-04-11 19:54:13,Micro Star SCM,running,automatic,5600,"""C:\Windows\SysWOW64\MSIService.exe""",LocalSystem
2025-04-11 19:54:13,MicrosoftEdgeElevationService,stopped,manual,,"""C:\Program Files (x86)\Microsoft\Edge\Application\135.0.3179.66\elevation_service.exe""",LocalSystem
2025-04-11 19:54:13,MixedRealityOpenXRSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,mpssvc,running,automatic,4828,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,NT Authority\LocalService
2025-04-11 19:54:13,MSDTC,stopped,manual,,C:\Windows\System32\msdtc.exe,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,MSI Foundation Service,running,automatic,5624,"""C:\Program Files (x86)\MSI\MSI NBFoundation Service\MSIAPService.exe""",LocalSystem
2025-04-11 19:54:13,MSI Sendevsvc,running,automatic,5656,"""C:\Program Files (x86)\MSI\MSI NBFoundation Service\Sendevsvc.exe""",LocalSystem
2025-04-11 19:54:13,MSiSCSI,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,msiserver,stopped,manual,,C:\Windows\system32\msiexec.exe /V,LocalSystem
2025-04-11 19:54:13,MSI_Central_Service,running,automatic,5716,"""C:\Program Files (x86)\MSI\One Dragon Center\MSI_Central_Service.exe""",LocalSystem
2025-04-11 19:54:13,MsKeyboardFilter,stopped,disabled,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,Mystic_Light_Service,running,automatic,5560,"""C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Mystic_Light_Service.exe""",LocalSystem
2025-04-11 19:54:13,NaturalAuthentication,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,NcaSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k NetSvcs -p,LocalSystem
2025-04-11 19:54:13,NcbService,running,manual,1796,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,NcdAutoSetup,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,Netlogon,stopped,manual,,C:\Windows\system32\lsass.exe,LocalSystem
2025-04-11 19:54:13,Netman,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,netprofm,running,manual,3020,C:\Windows\System32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,NetSetupSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,NetTcpPortSharing,stopped,disabled,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe,NT AUTHORITY\LocalService
2025-04-11 19:54:13,NgcCtnrSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,NgcSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,NlaSvc,running,automatic,2756,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,nsi,running,automatic,2140,C:\Windows\system32\svchost.exe -k LocalService -p,NT Authority\LocalService
2025-04-11 19:54:13,NVDisplay.ContainerLocalSystem,running,automatic,2896,C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_ca70e03e74b1e469\Display.NvContainer\NVDisplay.Container.exe -s NVDisplay.ContainerLocalSystem -f C:\ProgramData\NVIDIA\NVDisplay.ContainerLocalSystem.log -l 3 -d C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_ca70e03e74b1e469\Display.NvContainer\plugins\LocalSystem -r -p 30000 -cfg NVDisplay.ContainerLocalSystem\LocalSystem,LocalSystem
2025-04-11 19:54:13,NVWMI,running,automatic,5792,C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_ca70e03e74b1e469\NVWMI\nvWmi64.exe,LocalSystem
2025-04-11 19:54:13,OneDrive Updater Service,stopped,manual,,"""C:\Program Files\Microsoft OneDrive\23.209.1008.0002\OneDriveUpdaterService.exe""",LocalSystem
2025-04-11 19:54:13,p2pimsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\LocalService
2025-04-11 19:54:13,p2psvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\LocalService
2025-04-11 19:54:13,PcaSvc,running,manual,11400,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,PeerDistSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k PeerDist,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,perceptionsimulation,stopped,manual,,C:\Windows\system32\PerceptionSimulation\PerceptionSimulationService.exe,LocalSystem
2025-04-11 19:54:13,PerfHost,stopped,manual,,C:\Windows\SysWow64\perfhost.exe,NT AUTHORITY\LocalService
2025-04-11 19:54:13,PhoneSvc,running,manual,2108,C:\Windows\system32\svchost.exe -k LocalService -p,NT Authority\LocalService
2025-04-11 19:54:13,pla,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,PlugPlay,running,manual,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,PNRPAutoReg,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\LocalService
2025-04-11 19:54:13,PNRPsvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,NT AUTHORITY\LocalService
2025-04-11 19:54:13,PolicyAgent,stopped,manual,,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p,NT Authority\NetworkService
2025-04-11 19:54:13,Power,running,automatic,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,PrintNotify,running,manual,1520,C:\Windows\system32\svchost.exe -k print,LocalSystem
2025-04-11 19:54:13,ProfSvc,running,automatic,2100,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,PushToInstall,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,QWAVE,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,RasAuto,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:54:13,RasMan,running,automatic,6708,C:\Windows\System32\svchost.exe -k netsvcs,localSystem
2025-04-11 19:54:13,RemoteAccess,stopped,disabled,,C:\Windows\System32\svchost.exe -k netsvcs,localSystem
2025-04-11 19:54:13,RemoteRegistry,stopped,disabled,,C:\Windows\system32\svchost.exe -k localService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,RetailDemo,stopped,manual,,C:\Windows\System32\svchost.exe -k rdxgroup,LocalSystem
2025-04-11 19:54:13,RmSvc,running,manual,4056,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,NT AUTHORITY\LocalService
2025-04-11 19:54:13,RpcEptMapper,running,automatic,1244,C:\Windows\system32\svchost.exe -k RPCSS -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,RpcLocator,stopped,manual,,C:\Windows\system32\locator.exe,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,RpcSs,running,automatic,1244,C:\Windows\system32\svchost.exe -k rpcss -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,RtkAudioUniversalService,running,automatic,5772,"""C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_3cf99e411755df38\RtkAudUService64.exe""",LocalSystem
2025-04-11 19:54:13,SamSs,running,automatic,660,C:\Windows\system32\lsass.exe,LocalSystem
2025-04-11 19:54:13,SCardSvr,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,NT AUTHORITY\LocalService
2025-04-11 19:54:13,ScDeviceEnum,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted,LocalSystem
2025-04-11 19:54:13,Schedule,running,automatic,1888,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,SCPolicySvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs,LocalSystem
2025-04-11 19:54:13,SDRSVC,stopped,manual,,C:\Windows\system32\svchost.exe -k SDRSVC,localSystem
2025-04-11 19:54:13,seclogon,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,SecurityHealthService,running,manual,12320,C:\Windows\system32\SecurityHealthService.exe,LocalSystem
2025-04-11 19:54:13,SEMgrSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,SENS,running,automatic,2248,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,Sense,stopped,manual,,"""C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe""",LocalSystem
2025-04-11 19:54:13,SensorDataService,stopped,manual,,C:\Windows\System32\SensorDataService.exe,LocalSystem
2025-04-11 19:54:13,SensorService,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,SensrSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,SessionEnv,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,localSystem
2025-04-11 19:54:13,SgrmBroker,stopped,automatic,,C:\Windows\system32\SgrmBroker.exe,LocalSystem
2025-04-11 19:54:13,SharedAccess,stopped,manual,,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,SharedRealitySvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,ShellHWDetection,running,automatic,5248,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,shpamsvc,stopped,disabled,,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,smphost,stopped,manual,,C:\Windows\System32\svchost.exe -k smphost,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,SmsRouter,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT Authority\LocalService
2025-04-11 19:54:13,SNMPTRAP,stopped,manual,,C:\Windows\System32\snmptrap.exe,NT AUTHORITY\LocalService
2025-04-11 19:54:13,spectrum,stopped,manual,,C:\Windows\system32\spectrum.exe,NT AUTHORITY\LocalService
2025-04-11 19:54:13,Spooler,running,automatic,5284,C:\Windows\System32\spoolsv.exe,LocalSystem
2025-04-11 19:54:13,sppsvc,stopped,automatic,,C:\Windows\system32\sppsvc.exe,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,SSDPSRV,running,manual,3964,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,ssh-agent,stopped,disabled,,C:\Windows\System32\OpenSSH\ssh-agent.exe,LocalSystem
2025-04-11 19:54:13,SstpSvc,running,manual,5568,C:\Windows\system32\svchost.exe -k LocalService -p,NT Authority\LocalService
2025-04-11 19:54:13,StateRepository,running,manual,3180,C:\Windows\system32\svchost.exe -k appmodel -p,LocalSystem
2025-04-11 19:54:13,Steam Client Service,stopped,manual,,"""C:\Program Files (x86)\Common Files\Steam\steamservice.exe"" /RunAsService",LocalSystem
2025-04-11 19:54:13,stisvc,running,automatic,5664,C:\Windows\system32\svchost.exe -k imgsvc,NT Authority\LocalService
2025-04-11 19:54:13,StorSvc,running,automatic,5036,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,svsvc,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,swprv,stopped,manual,,C:\Windows\System32\svchost.exe -k swprv,LocalSystem
2025-04-11 19:54:13,SysMain,running,automatic,2260,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,SystemEventsBroker,running,automatic,1052,C:\Windows\system32\svchost.exe -k DcomLaunch -p,LocalSystem
2025-04-11 19:54:13,TabletInputService,running,manual,9220,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,TapiSrv,running,manual,6224,C:\Windows\System32\svchost.exe -k NetworkService -p,NT AUTHORITY\NetworkService
2025-04-11 19:54:13,TermService,stopped,manual,,C:\Windows\System32\svchost.exe -k NetworkService,NT Authority\NetworkService
2025-04-11 19:54:13,Themes,running,automatic,2264,C:\Windows\System32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,TieringEngineService,stopped,manual,,C:\Windows\system32\TieringEngineService.exe,localSystem
2025-04-11 19:54:13,TimeBrokerSvc,running,manual,1804,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,TokenBroker,running,manual,5420,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,TrkWks,running,automatic,5592,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,TroubleshootingSvc,stopped,manual,,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,TrustedInstaller,stopped,manual,,C:\Windows\servicing\TrustedInstaller.exe,localSystem
2025-04-11 19:54:13,tzautoupdate,stopped,disabled,,C:\Windows\system32\svchost.exe -k LocalService -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,ucldr_battlegrounds_gl,stopped,manual,,"""C:\Program Files\Common Files\Wellbia.com\ucldr_battlegrounds_gl.exe""",LocalSystem
2025-04-11 19:54:13,UevAgentService,stopped,disabled,,C:\Windows\system32\AgentService.exe,LocalSystem
2025-04-11 19:54:13,uhssvc,stopped,disabled,,"""C:\Program Files\Microsoft Update Health Tools\uhssvc.exe""",LocalSystem
2025-04-11 19:54:13,UmRdpService,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p,localSystem
2025-04-11 19:54:13,upnphost,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,UserManager,running,automatic,2440,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,UsoSvc,running,automatic,10516,C:\Windows\system32\svchost.exe -k netsvcs -p,LocalSystem
2025-04-11 19:54:13,VacSvc,stopped,manual,,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,NT AUTHORITY\LocalService
2025-04-11 19:54:13,VaultSvc,running,manual,660,C:\Windows\system32\lsass.exe,LocalSystem
2025-04-11 19:54:13,VBoxSDS,stopped,manual,,"""C:\Program Files\Oracle\VirtualBox\VBoxSDS.exe""",LocalSystem
2025-04-11 19:54:13,vds,stopped,manual,,C:\Windows\System32\vds.exe,LocalSystem
2025-04-11 19:54:13,vmicguestinterface,stopped,manual,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p,LocalSystem
2025-04-11 19:54:13,vmicheartbeat,stopped,manual,,C:\Windows\system32\svchost.exe -k ICService -p,LocalSystem
